payment_id,invoice_id,omc_id,customer_name,remitting_bank_account,date,value_kes,installment_no
PAY-82171,INV-95582,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-04-08,64959,1
PAY-69000,INV-83067,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-06-28,155839,1
PAY-69737,INV-91995,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2026-05-11,234222,1
PAY-72992,INV-38673,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2026-01-26,57834,1
PAY-77830,INV-36662,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-05-15,49145,1
PAY-58180,INV-65387,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-07-21,125173,1
PAY-74544,INV-79848,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-03-09,174732,1
PAY-30485,INV-83029,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,12/08/2025,28001,1
PAY-11606,INV-69458,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-04-30,221707,1
PAY-43703,INV-32424,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-11-27,37233,1
PAY-92708,INV-40693,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-04-03,226363,1
PAY-84456,INV-14148,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-02-23,23504,1
PAY-77226,INV-54396,OMC-008,National Oil,GB08NAFX56342160733754,2025-11-02,56792,1
PAY-72630,INV-50600,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-17," KES 121,082 ",2
PAY-98385,INV-28160,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2026-05-11,188790,1
PAY-91479,INV-24809,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-10-06,278437,1
PAY-62812,INV-97519,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-05-08,67121,2
PAY-39149,INV-50801,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-12-30,55866,1
PAY-11877,INV-78719,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2025-12-09,117161,1
PAY-27114,INV-78727,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-04-20,116262,1
PAY-15053,INV-85114,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-05-20,49278,1
PAY-96404,INV-83574,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-03-04,265112,1
PAY-83082,INV-58058,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-06-19,134458,1
PAY-45500,INV-81104,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-12-01,151231,1
PAY-60466,INV-27544,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-03-08,42868,1
PAY-81361,INV-33018,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-09-02,95957,1
PAY-57330,INV-19025,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-06-27," KES 53,734 ",1
PAY-16646,INV-51548,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-10-05,189146,1
PAY-96284,INV-47115,OMC-007,Kobil,GB37IDDX82449353487401,2026-05-17,266402,1
PAY-54591,INV-91636,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-06-01," KES 126,713 ",1
PAY-33340,INV-12951,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-03-13,63102,1
PAY-81691,INV-78179,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-03-19,48057,1
PAY-82503,INV-99587,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-03-19,54043,1
PAY-35973,INV-10603,OMC-008,National Oil,GB08NAFX56342160733754,2025-12-02,209309,1
PAY-13490,INV-22772,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-06-07,223915,1
PAY-99000,INV-92569,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-07-12,80099,2
PAY-54865,INV-34891,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-07-12,26045,1
PAY-27785,INV-52726,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-05-21,31638,1
PAY-73992,INV-93059,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-11-18,33024,1
PAY-22133,INV-65237,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-07-10,170780,1
PAY-59829,INV-48186,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-03-01,99251,1
PAY-62426,INV-52942,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,,177647,1
PAY-66535,INV-15483,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-03-26,38174,1
PAY-49163,INV-83071,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-06-24,46745,1
PAY-99636,INV-18006,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-03-12,22930,1
PAY-52231,INV-34984,OMC-007,Kobil,GB37IDDX82449353487401,2025-06-25,195207,1
PAY-11248,INV-98642,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-04-07,122051,1
PAY-39457,INV-83217,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2025-09-10,99079,1
PAY-20238,INV-53768,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-09-02,182376,1
PAY-55153,INV-12476,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-06-17,155950,1
PAY-13513,INV-57834,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-04-29,43380,1
PAY-44206,INV-20453,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-08-28,269917,1
PAY-89621,INV-82800,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-05-19," KES 29,407 ",1
PAY-53139,INV-79212,OMC-007,Kobil,GB37IDDX82449353487401,2025-10-03,82377,1
PAY-87319,INV-13910,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-12-04,223200,1
PAY-60599,INV-41236,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-01-22,95283,1
PAY-87198,INV-30950,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,23/04/2026," KES 22,417 ",2
PAY-44480,INV-65833,OMC-010,Tamoil,GB34EABH79176936763201,29/05/2026,184508,1
PAY-88404,INV-62634,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-04-05,93082,1
PAY-52749,INV-25191,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-02-10,25214,1
PAY-77100,INV-98816,OMC-013,Lake Oil,GB88TEHE71937452991241,22/03/2025,250594,1
PAY-27988,INV-90228,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2025-11-18,125440,1
PAY-71118,INV-64099,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-12-17,49735,1
PAY-72223,INV-45236,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,05/11/2025,36444,2
PAY-15616,INV-67733,OMC-008,National Oil,GB08NAFX56342160733754,2026-06-12,232336,1
PAY-80848,INV-10390,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-09-21,32862,1
PAY-59159,INV-97546,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-01-19,42783,1
PAY-18165,INV-24173,OMC-013,Lake Oil,GB88TEHE71937452991241,24/02/2026,283664,1
PAY-13385,INV-56145,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-06-20,125173,1
PAY-69794,INV-68124,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-12-08,108980,1
PAY-10137,INV-57268,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2026-02-08,43403,1
PAY-67543,INV-32525,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-10-05,42965,2
PAY-85673,INV-47880,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-02-28,82509,1
PAY-38131,INV-97171,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-05-11,157871,1
PAY-98719,INV-17231,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-07-01,221756,1
PAY-71778,INV-75128,OMC-008,National Oil,GB08NAFX56342160733754,2025-12-08,112339,1
PAY-69742,INV-98517,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-01-17,131577,2
PAY-11290,INV-58422,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-06-19,151147,1
PAY-43965,INV-64877,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-05-28,81875,2
PAY-96743,INV-95367,OMC-010,Tamoil,GB34EABH79176936763201,2025-04-28,46505,1
PAY-13213,INV-27361,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-04-12,119882,1
PAY-15497,INV-78095,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2026-06-11,41489,1
PAY-64894,INV-27328,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-03-15,266169,1
PAY-23677,INV-32369,OMC-008,National Oil,GB08NAFX56342160733754,2025-08-20,43119,2
PAY-67893,INV-33408,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-01-04,241267,1
PAY-78943,INV-90342,OMC-014,Texol Energies,GB06ONXS45314737996507,25/04/2025,254364,1
PAY-88005,INV-24322,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-03-31,17812,2
PAY-26763,INV-72014,OMC-010,Tamoil,GB34EABH79176936763201,2025-05-11,15071,1
PAY-91792,INV-50245,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2026-07-21,126868,1
PAY-98948,INV-84755,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-07-04,34813,1
PAY-49744,INV-27101,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-03-31,34095,1
PAY-43353,INV-50341,OMC-004,Gulf Energy,GB89GWUW86379402654235,06/03/2026,108777,1
PAY-99654,INV-55967,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-09-04,178321,1
PAY-91983,INV-81142,OMC-010,Tamoil,GB34EABH79176936763201,2025-07-12,190780,1
PAY-91543,INV-21428,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-10-01,150365,1
PAY-72529,INV-76103,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-01-28,13697,2
PAY-79015,INV-76692,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-11-15,244092,1
PAY-48285,INV-47404,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-03-15,314908,1
PAY-55150,INV-96967,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2025-02-17,38085,1
PAY-82955,INV-32787,OMC-008,National Oil,GB08NAFX56342160733754,2025-09-17,160309,1
PAY-62292,INV-67177,OMC-007,Kobil,GB37IDDX82449353487401,2026-07-09,63334,2
PAY-15466,INV-58244,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-09-18,80720,1
PAY-11600,INV-61738,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-05-06,171995,1
PAY-23918,INV-97115,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-03-08,45106,2
PAY-68868,INV-85021,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-19,52855,2
PAY-31003,INV-29443,OMC-007,Kobil,GB37IDDX82449353487401,2025-06-17,190964,1
PAY-74520,INV-33693,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-09,101716,1
PAY-56794,INV-19117,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-07-17,198229,1
PAY-52437,INV-34625,OMC-010,Tamoil,GB34EABH79176936763201,2025-12-14,59155,1
PAY-85337,INV-97888,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-01-10,239336,1
PAY-69498,INV-42012,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-01-15," KES 45,286 ",1
PAY-70159,INV-47869,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-07-22,74000,1
PAY-69229,INV-40408,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-08-24,174925,1
PAY-54065,INV-30088,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-04-08,37727,1
PAY-72424,INV-92387,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,11/06/2026,27117,1
PAY-25912,INV-94844,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-04-29,217001,1
PAY-48178,INV-80454,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-08-18,47829,1
PAY-92447,INV-25060,OMC-010,Tamoil,GB34EABH79176936763201,2025-10-18,32171,1
PAY-76194,INV-65713,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-06-14,147158,1
PAY-44406,INV-92148,OMC-010,Tamoil,GB34EABH79176936763201,2025-10-04,183408,1
PAY-51561,INV-88756,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-01-10,94102,1
PAY-85445,INV-25257,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-04-16,268189,1
PAY-94295,INV-32010,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-02-04,31862,1
PAY-77981,INV-25137,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-08-21,101341,1
PAY-21383,INV-29832,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2026-04-13,293035,1
PAY-66521,INV-14462,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-10-03,136417,1
PAY-58192,INV-76943,OMC-010,Tamoil,GB34EABH79176936763201,2025-12-11," KES 54,421 ",1
PAY-95426,INV-22482,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-06-10," KES 107,129 ",1
PAY-94225,INV-85380,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-02-06,166343,1
PAY-76060,INV-19927,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-01-29,152528,1
PAY-57105,INV-52550,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-07-10,135949,1
PAY-20146,INV-97747,OMC-007,Kobil,GB37IDDX82449353487401,2026-01-23,48756,2
PAY-11263,INV-83948,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-10-12,21240,1
PAY-59640,INV-96095,OMC-017,KAA Aviation,GB54HVSS04902787429671,,209736,1
PAY-79324,INV-60579,OMC-008,National Oil,GB08NAFX56342160733754,2026-03-07,15403,2
PAY-55087,INV-37823,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-03-19,145456,1
PAY-62046,INV-19265,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-10-20,46137,1
PAY-27958,INV-57775,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-07-29,139835,1
PAY-28083,INV-75092,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-04-15,61310,1
PAY-13265,INV-31687,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2026-05-18," KES 188,532 ",1
PAY-21632,INV-55795,OMC-014,Texol Energies,GB06ONXS45314737996507,17/10/2025,12290,1
PAY-21972,INV-49178,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-03-11," KES 96,323 ",1
PAY-48695,INV-81101,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-04-06,184693,1
PAY-56009,INV-79249,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-05-25,148029,1
PAY-44552,INV-69153,OMC-008,National Oil,GB08NAFX56342160733754,2025-11-01,190953,1
PAY-33486,INV-55470,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-06-01,218829,1
PAY-44263,INV-31365,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2025-08-15,56845,1
PAY-20520,INV-40665,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2026-07-08," KES 193,239 ",1
PAY-56148,INV-24455,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2026-05-07," KES 39,791 ",2
PAY-48704,INV-31690,OMC-008,National Oil,GB08NAFX56342160733754,2025-05-21,187450,1
PAY-56519,INV-58746,OMC-010,Tamoil,GB34EABH79176936763201,2025-04-27,35464,1
PAY-82348,INV-19174,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-01-24,274491,1
PAY-61612,INV-89749,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-02-11,83346,1
PAY-39514,INV-56026,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-12-09,132714,1
PAY-17242,INV-50961,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-10-25,33886,1
PAY-81045,INV-66050,OMC-010,Tamoil,GB34EABH79176936763201,2026-01-23,254467,1
PAY-96955,INV-43377,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-07-06,115278,1
PAY-50700,INV-91523,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-03-11,67039,2
PAY-13448,INV-78616,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-07-11,34234,1
PAY-81214,INV-41771,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-06-21,123075,2
PAY-76347,INV-42050,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-04-27,114276,1
PAY-89194,INV-83605,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-04-26,75610,1
PAY-27685,INV-46171,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-04-11,18117,1
PAY-26447,INV-68616,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-05-29,7718,2
PAY-70184,INV-75808,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-03-30,42123,2
PAY-68103,INV-49667,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-10-25,133068,1
PAY-91164,INV-44920,OMC-008,National Oil,GB08NAFX56342160733754,2025-12-16,56393,1
PAY-42757,INV-46619,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-10-06,129208,1
PAY-82100,INV-93583,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-07-07," KES 114,746 ",1
PAY-88516,INV-89167,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-03-12,41342,2
PAY-64996,INV-86436,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-08-17,93502,1
PAY-12939,INV-95542,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-06-11,40855,1
PAY-22144,INV-69425,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2026-05-21,84162,1
PAY-69763,INV-58192,OMC-008,National Oil,GB08NAFX56342160733754,2026-03-29,201932,1
PAY-23058,INV-79509,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-09-25,166756,1
PAY-77020,INV-67123,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2026-05-15,12578,2
PAY-24835,INV-80442,OMC-007,Kobil,GB37IDDX82449353487401,2025-03-07,27823,1
PAY-61617,INV-97935,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-04-04,185074,1
PAY-36029,INV-90711,OMC-008,National Oil,GB08NAFX56342160733754,17/09/2025,34731,1
PAY-99834,INV-58399,OMC-013,Lake Oil,GB88TEHE71937452991241,,144565,1
PAY-87557,INV-74696,OMC-008,National Oil,GB08NAFX56342160733754,2026-07-18,40071,1
PAY-46846,INV-72980,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-07-23,22586,1
PAY-63049,INV-24773,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,,45559,1
PAY-49275,INV-23363,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-06-12,114452,1
PAY-51447,INV-81170,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-11-16,56404,1
PAY-26862,INV-92510,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-06-30,50437,1
PAY-61768,INV-65162,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-06-10,47388,1
PAY-78384,INV-32521,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-08-20,99450,1
PAY-72732,INV-37996,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-21,146179,1
PAY-20260,INV-49916,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-31," KES 12,261 ",2
PAY-69082,INV-33103,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-12-03,123089,1
PAY-26294,INV-70397,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-07-29,113422,1
PAY-69828,INV-27469,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2025-08-31,42585,1
PAY-54880,INV-54631,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-06-14,133668,1
PAY-67742,INV-99207,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,,186365,1
PAY-61440,INV-29256,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-10-10,29632,1
PAY-38382,INV-33252,OMC-008,National Oil,GB08NAFX56342160733754,27/02/2026,37648,2
PAY-87908,INV-55652,OMC-007,Kobil,GB37IDDX82449353487401,2026-06-06,262553,1
PAY-42478,INV-98107,OMC-008,National Oil,GB08NAFX56342160733754,2026-04-21,193345,1
PAY-46472,INV-39163,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-08-03,100818,1
PAY-98027,INV-36670,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-06-12,18246,2
PAY-17242,INV-47086,OMC-007,Kobil,GB37IDDX82449353487401,2025-06-12,53805,1
PAY-72834,INV-18652,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-02-19,24676,1
PAY-98232,INV-52809,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-03-13,261165,1
PAY-85897,INV-76564,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2026-06-19,45432,1
PAY-60139,INV-98774,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-04-14,74133,1
PAY-20367,INV-61548,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-03-16,35328,1
PAY-78425,INV-11538,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-08-21,60972,1
PAY-51925,INV-53117,OMC-008,National Oil,GB08NAFX56342160733754,2025-12-22,224770,1
PAY-30476,INV-54702,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-01-07,24582,1
PAY-61587,INV-97561,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-11-07,181119,1
PAY-84186,INV-64796,OMC-007,Kobil,GB37IDDX82449353487401,2025-10-09,188429,1
PAY-28847,INV-98950,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-12-19,15516,2
PAY-68580,INV-22936,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-05-05,51094,2
PAY-26615,INV-36966,OMC-007,Kobil,GB37IDDX82449353487401,2026-07-14,184492,1
PAY-88149,INV-57677,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-12-15,40559,1
PAY-14978,INV-26065,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-11-08,109218,1
PAY-87608,INV-19328,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-02-16,154281,1
PAY-18679,INV-34750,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-07-31,101159,1
PAY-83637,INV-13073,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-03-10,43752,1
PAY-84888,INV-38025,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2026-06-15,18232,1
PAY-30242,INV-15827,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2025-04-13,21567,1
PAY-70864,INV-57483,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2026-08-07,74460,1
PAY-75595,INV-97695,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,16/06/2025,46663,1
PAY-47553,INV-33618,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-03-31,175326,1
PAY-62445,INV-72438,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-04-14,16150,1
PAY-83917,INV-93849,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-12-05,97330,1
PAY-34377,INV-55415,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-01-10,33395,2
PAY-71430,INV-90944,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,04/05/2025,146469,1
PAY-65272,INV-28347,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-07,192619,1
PAY-64350,INV-18534,OMC-007,Kobil,GB37IDDX82449353487401,2026-05-16,206430,1
PAY-76136,INV-71643,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-03-25,41746,1
PAY-34076,INV-27641,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-12-18,183512,1
PAY-17821,INV-43910,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-04-04,18860,1
PAY-60904,INV-66513,OMC-007,Kobil,GB37IDDX82449353487401,2025-10-19,244919,1
PAY-34830,INV-18274,OMC-008,National Oil,GB08NAFX56342160733754,2025-10-14,249993,1
PAY-17157,INV-56733,OMC-007,Kobil,GB37IDDX82449353487401,2025-10-13,252006,1
PAY-36883,INV-35355,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-09-12,75441,2
PAY-60273,INV-27310,OMC-010,Tamoil,GB34EABH79176936763201,2025-11-19,220686,1
PAY-97515,INV-21924,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,16/06/2026,11651,2
PAY-15463,INV-63394,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-03-10,57576,1
PAY-97192,INV-17290,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-12-01,149056,1
PAY-38297,INV-18603,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-04-01,12165,2
PAY-30155,INV-43988,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2026-05-23,76777,1
PAY-97444,INV-31009,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-06-04,78318,1
PAY-45199,INV-79932,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-01-27,38533,1
PAY-18656,INV-39495,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,11/04/2025,37223,1
PAY-38199,INV-78543,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-11-18," KES 226,847 ",1
PAY-72663,INV-84120,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-08-07,19292,1
PAY-79924,INV-76869,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-03-10,193063,1
PAY-52862,INV-22919,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-04-10,29778,1
PAY-46586,INV-91969,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-13,82683,2
PAY-61862,INV-98083,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-04-18,182575,1
PAY-74887,INV-95664,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-14,26344,1
PAY-70103,INV-80823,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,17/02/2026,48912,2
PAY-48130,INV-30916,OMC-007,Kobil,GB37IDDX82449353487401,2025-10-26," KES 195,253 ",1
PAY-51484,INV-58186,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-07-03,86832,2
PAY-85349,INV-80759,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-05-21,185171,1
PAY-91309,INV-34554,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-03-17,160894,1
PAY-14030,INV-28161,OMC-007,Kobil,GB37IDDX82449353487401,2025-05-28,214914,1
PAY-36964,INV-32445,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-08-17,9587,2
PAY-41258,INV-43644,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2026-02-14,29135,1
PAY-86723,INV-84034,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-06-09,59826,1
PAY-53005,INV-27026,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-05-12,223421,1
